observationURI,sequenceNumber,obsID,collection,observationID,algorithm_name,type,intent
b'caom:JCMT/20170423-a2018fcb4ef8030cdb8e6df5ce101350',18.0,b'00000000-0000-0000-abfa-015b9e85a075',b'JCMT',b'20170423-a2018fcb4ef8030cdb8e6df5ce101350',b'night',b'pointing',b'science'
b'caom:JCMT/acsis_00023_20131231T110135',23.0,b'00000000-0000-0000-d4ec-ef01c6398734',b'JCMT',b'acsis_00023_20131231T110135',b'exposure',b'pointing',b'calibration'
b'caom:MACHO/101356',101356.0,b'00000000-0000-0000-f8c0-fee1fc463c36',b'MACHO',b'101356',b'exposure',b'object',b'science'
b'caom:MACHO/101357',101357.0,b'00000000-0000-0000-3e36-fee1fc6ca0ef',b'MACHO',b'101357',b'exposure',b'object',b'science'
b'caom:TESS/tess2018206190142-s0001-s0013-0000000471013582-00226',13.0,b'00000000-0000-0000-93ac-b0a35ac24d66',b'TESS',b'tess2018206190142-s0001-s0013-0000000471013582-00226',b'timeseries',b'',b'science'
b'caom:JCMT/aicct_pf@900423_101356_ukt_0281',,b'00000000-0000-0000-cebe-01440c8565b9',b'JCMT',b'aicct_pf@900423_101356_ukt_0281',b'exposure',b'',b'science'
b'caom:MACHO/110135',110135.0,b'00000000-0000-0000-bba0-fee505ad5497',b'MACHO',b'110135',b'exposure',b'object',b'science'
b'caom:JCMT/das_test@930716_101357_das_0025',,b'00000000-0000-0000-cebe-01440a3a368b',b'JCMT',b'das_test@930716_101357_das_0025',b'exposure',b'',b'science'
b'caom:FUSE/u1013501',,b'00000000-0000-0000-1c32-0145942a7452',b'FUSE',b'u1013501',b'exposure',b'object',b'science'
b'caom:JCMT/eac_9310@931020_101355_das_0197',,b'00000000-0000-0000-cebe-01440a37c33d',b'JCMT',b'eac_9310@931020_101355_das_0197',b'exposure',b'',b'science'
b'caom:JCMT/m00ah0x@991026_101352_das_0048',,b'00000000-0000-0000-cebe-01440b5db2e0',b'JCMT',b'm00ah0x@991026_101352_das_0048',b'exposure',b'',b'science'
b'caom:JCMT/m94an04@940403_110135_ukt_0212',,b'00000000-0000-0000-cebe-01440d752550',b'JCMT',b'm94an04@940403_110135_ukt_0212',b'exposure',b'',b'science'
b'caom:JCMT/m00au38@000617_101353_das_0022',,b'00000000-0000-0000-cebe-01440b78672f',b'JCMT',b'm00au38@000617_101353_das_0022',b'exposure',b'',b'science'
b'caom:JCMT/m94au11@940313_010135_ukt_0114',,b'00000000-0000-0000-cebe-01440c274f5b',b'JCMT',b'm94au11@940313_010135_ukt_0114',b'exposure',b'',b'science'
b'caom:JCMT/m94au13@940716_101356_cbe_0103',,b'00000000-0000-0000-cebe-01440d49b389',b'JCMT',b'm94au13@940716_101356_cbe_0103',b'exposure',b'',b'science'
b'caom:JCMT/eac_99a@990728_101352_cbe_0197',,b'00000000-0000-0000-6dae-0144050b6ea0',b'JCMT',b'eac_99a@990728_101352_cbe_0197',b'exposure',b'',b'science'
b'caom:JCMT/m00bn07@000828_101351_das_0035',,b'00000000-0000-0000-cebe-01440c282397',b'JCMT',b'm00bn07@000828_101351_das_0035',b'exposure',b'',b'science'
b'caom:JCMT/eac_feb93@930207_110135_cbe_0503',,b'00000000-0000-0000-cebe-01440c8e6eb1',b'JCMT',b'eac_feb93@930207_110135_cbe_0503',b'exposure',b'',b'science'
b'caom:MOST/149_GSC0105101358_2010_gs',,b'00000000-0000-0000-9552-1351532d690c',b'MOST',b'149_GSC0105101358_2010_gs',b'exposure',b'object',b'science'
b'caom:MOST/048_GSC0105101358_2006_gs',,b'00000000-0000-0000-8dec-97fc4ef60e13',b'MOST',b'048_GSC0105101358_2006_gs',b'exposure',b'object',b'science'
b'caom:JCMT/m00bw@001220_210135_cbe_0001',,b'00000000-0000-0000-519e-014408411e31',b'JCMT',b'm00bw@001220_210135_cbe_0001',b'exposure',b'',b'science'
b'caom:JCMT/interf@970505_101355_das_0722',,b'00000000-0000-0000-cebe-01440ba46f55',b'JCMT',b'interf@970505_101355_das_0722',b'exposure',b'',b'science'
b'caom:JCMT/acsis_00008_20170704T101355',8.0,b'00000000-0000-0000-1eb4-537ef255f5eb',b'JCMT',b'acsis_00008_20170704T101355',b'exposure',b'pointing',b'calibration'
b'caom:JCMT/jcmtcal@030330_101353_cbe_0032',,b'00000000-0000-0000-da09-014408fff693',b'JCMT',b'jcmtcal@030330_101353_cbe_0032',b'exposure',b'',b'calibration'
b'caom:NEOSSAT/2019329101350',,b'75af7903-08b9-4f2a-8e78-6d5de34a5bdc',b'NEOSSAT',b'2019329101350',b'exposure',b'object',b'science'
b'caom:JCMT/jcmtcal@050127_010135_das_0102',,b'00000000-0000-0000-cebe-01440c0aa2b1',b'JCMT',b'jcmtcal@050127_010135_das_0102',b'exposure',b'',b'calibration'
b'caom:JCMT/m94bu03@940803_101355_ukt_0185',,b'00000000-0000-0000-cebe-01440c09f6d8',b'JCMT',b'm94bu03@940803_101355_ukt_0185',b'exposure',b'',b'science'
b'caom:JCMT/m01brxw@011002_101356_das_0008',,b'00000000-0000-0000-cebe-01440ae94f22',b'JCMT',b'm01brxw@011002_101356_das_0008',b'exposure',b'',b'science'
b'caom:JCMT/l83@900330_101356_ukt_0102',,b'00000000-0000-0000-cebe-01440c9fe339',b'JCMT',b'l83@900330_101356_ukt_0102',b'exposure',b'',b'science'
b'caom:DAO/dao_c122_2019_010135',,b'b74dd1a5-523f-4b99-8106-2ae6ffcc0901',b'DAO',b'dao_c122_2019_010135',b'exposure',b'object',b'science'
b'caom:JCMT/m02ac32@021103_101356_cbe_0115',,b'00000000-0000-0000-cebe-01440b63b460',b'JCMT',b'm02ac32@021103_101356_cbe_0115',b'exposure',b'',b'science'
b'caom:JCMT/mv84@920210_101353_ukt_0209',,b'00000000-0000-0000-cebe-01440a132cd5',b'JCMT',b'mv84@920210_101353_ukt_0209',b'exposure',b'',b'science'
b'caom:JCMT/mw06@921006_101355_ukt_0229',,b'00000000-0000-0000-cebe-01440ac57313',b'JCMT',b'mw06@921006_101355_ukt_0229',b'exposure',b'',b'science'
b'caom:DAO/dao_c182_2006_010135',,b'74d3c132-9476-4be2-88b1-4b1c043bda09',b'DAO',b'dao_c182_2006_010135',b'exposure',b'flat',b'calibration'
b'caom:JCMT/mw32@921108_101354_ukt_0289',,b'00000000-0000-0000-cebe-01440be58f2f',b'JCMT',b'mw32@921108_101354_ukt_0289',b'exposure',b'',b'science'
b'caom:DAO/dao_c122_2018_010135',,b'00000000-0000-0000-0a5e-016625a7d3d9',b'DAO',b'dao_c122_2018_010135',b'exposure',b'flat',b'calibration'
b'caom:JCMT/m95ah02@950319_101350_das_0351',,b'00000000-0000-0000-cebe-01440bd00d68',b'JCMT',b'm95ah02@950319_101350_das_0351',b'exposure',b'',b'science'
b'caom:CFHT/1013500',1013500.0,b'00000000-0000-0000-42ac-013ecb631e59',b'CFHT',b'1013500',b'exposure',b'OBJECT',b'calibration'
b'caom:CFHT/1013506',1013506.0,b'00000000-0000-0000-6382-013ecb6580a0',b'CFHT',b'1013506',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013507',1013507.0,b'00000000-0000-0000-53db-013f0884de7f',b'CFHT',b'1013507',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013508',1013508.0,b'00000000-0000-0000-a499-013ecb6980c2',b'CFHT',b'1013508',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013509',1013509.0,b'00000000-0000-0000-fe2c-013ecb698add',b'CFHT',b'1013509',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013510',1013510.0,b'00000000-0000-0000-c5ba-013ecb6992d5',b'CFHT',b'1013510',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013511',1013511.0,b'00000000-0000-0000-0084-013ecb656c8e',b'CFHT',b'1013511',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013512',1013512.0,b'00000000-0000-0000-f2aa-013ecb630729',b'CFHT',b'1013512',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013513',1013513.0,b'00000000-0000-0000-bcf9-013ecb630553',b'CFHT',b'1013513',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013514',1013514.0,b'00000000-0000-0000-a513-013ecb630625',b'CFHT',b'1013514',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013515',1013515.0,b'00000000-0000-0000-ce3d-013ecb657c81',b'CFHT',b'1013515',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013543',1013543.0,b'00000000-0000-0000-226b-013ecb65740d',b'CFHT',b'1013543',b'exposure',b'OBJECT',b'calibration'
b'caom:CFHT/1013544',1013544.0,b'00000000-0000-0000-fed0-013ecb64e8e7',b'CFHT',b'1013544',b'exposure',b'OBJECT',b'calibration'
b'caom:CFHT/1013545',1013545.0,b'00000000-0000-0000-8c72-013ecb654f18',b'CFHT',b'1013545',b'exposure',b'OBJECT',b'calibration'
b'caom:CFHT/1013546',1013546.0,b'00000000-0000-0000-de53-013ecb654f03',b'CFHT',b'1013546',b'exposure',b'OBJECT',b'calibration'
b'caom:CFHT/1013547',1013547.0,b'00000000-0000-0000-89fa-013ecb654f3c',b'CFHT',b'1013547',b'exposure',b'OBJECT',b'calibration'
b'caom:CFHT/1013597',1013597.0,b'00000000-0000-0000-4c57-013ecb69d9a8',b'CFHT',b'1013597',b'exposure',b'OBJECT',b'calibration'
b'caom:CFHT/1013598',1013598.0,b'00000000-0000-0000-773c-013ecb69ebfe',b'CFHT',b'1013598',b'exposure',b'OBJECT',b'calibration'
b'caom:CFHT/1013599',1013599.0,b'00000000-0000-0000-5109-013ecb69c184',b'CFHT',b'1013599',b'exposure',b'OBJECT',b'calibration'
b'caom:DAO/dao_c122_2005_010135',,b'00000000-0000-0000-de1b-0166315b7dc5',b'DAO',b'dao_c122_2005_010135',b'exposure',b'flat',b'calibration'
b'caom:JCMT/acsis_00002_20120727T101352',2.0,b'00000000-0000-0000-237a-e3f08d3ced88',b'JCMT',b'acsis_00002_20120727T101352',b'exposure',b'pointing',b'calibration'
b'caom:JCMT/m98bc20@981203_101356_das_0012',,b'00000000-0000-0000-da09-014409099029',b'JCMT',b'm98bc20@981203_101356_das_0012',b'exposure',b'',b'science'
b'caom:JCMT/m98bn17@981222_101355_das_0339',,b'00000000-0000-0000-cebe-01440c13ac15',b'JCMT',b'm98bn17@981222_101355_das_0339',b'exposure',b'',b'science'
b'caom:DAO/dao_c182_2017_010135',,b'00000000-0000-0000-3ea4-015d88a6cb19',b'DAO',b'dao_c182_2017_010135',b'exposure',b'object',b'science'
b'caom:TESS/tess2019210135929-s0014-1-1-0150-s',14.0,b'00000000-0000-0000-9d51-0e7ed5d281fa',b'TESS',b'tess2019210135929-s0014-1-1-0150-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019210135929-s0014-1-2-0150-s',14.0,b'00000000-0000-0000-a939-ce0b456f307a',b'TESS',b'tess2019210135929-s0014-1-2-0150-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019210135929-s0014-1-4-0150-s',14.0,b'00000000-0000-0000-aa85-25ddc7a89d5d',b'TESS',b'tess2019210135929-s0014-1-4-0150-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019210135929-s0014-2-1-0150-s',14.0,b'00000000-0000-0000-9718-926048de250f',b'TESS',b'tess2019210135929-s0014-2-1-0150-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019210135929-s0014-2-2-0150-s',14.0,b'00000000-0000-0000-b069-f9ab954b2301',b'TESS',b'tess2019210135929-s0014-2-2-0150-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019210135929-s0014-2-3-0150-s',14.0,b'00000000-0000-0000-bb15-9390a454bdae',b'TESS',b'tess2019210135929-s0014-2-3-0150-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019210135929-s0014-2-4-0150-s',14.0,b'00000000-0000-0000-8f84-a5e2a91c12e0',b'TESS',b'tess2019210135929-s0014-2-4-0150-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019210135929-s0014-3-1-0150-s',14.0,b'00000000-0000-0000-913e-0b2fce0fea93',b'TESS',b'tess2019210135929-s0014-3-1-0150-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019210135929-s0014-3-2-0150-s',14.0,b'00000000-0000-0000-9132-2c8c8d4c058d',b'TESS',b'tess2019210135929-s0014-3-2-0150-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019210135929-s0014-3-3-0150-s',14.0,b'00000000-0000-0000-9324-6dd2870c1013',b'TESS',b'tess2019210135929-s0014-3-3-0150-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019210135929-s0014-3-4-0150-s',14.0,b'00000000-0000-0000-a8ff-cd63da0b9bd6',b'TESS',b'tess2019210135929-s0014-3-4-0150-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019210135929-s0014-4-1-0150-s',14.0,b'00000000-0000-0000-8dfb-89bebc8f6af4',b'TESS',b'tess2019210135929-s0014-4-1-0150-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019210135929-s0014-4-3-0150-s',14.0,b'00000000-0000-0000-833c-6965a0c12a19',b'TESS',b'tess2019210135929-s0014-4-3-0150-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019210135929-s0014-4-4-0150-s',14.0,b'00000000-0000-0000-983f-2a404ea56817',b'TESS',b'tess2019210135929-s0014-4-4-0150-s',b'exposure',b'',b'science'
b'caom:JCMT/scuba2_00034_20120822T101355',34.0,b'00000000-0000-0000-41e8-e40620fb4c51',b'JCMT',b'scuba2_00034_20120822T101355',b'exposure',b'setup',b'calibration'
b'caom:TESS/tess2019210135929-s0014-1-3-0150-s',14.0,b'00000000-0000-0000-bad2-a80b119837b9',b'TESS',b'tess2019210135929-s0014-1-3-0150-s',b'exposure',b'',b'science'
b'caom:TESS/tess2019210135929-s0014-4-2-0150-s',14.0,b'00000000-0000-0000-b659-51c9074ca5b8',b'TESS',b'tess2019210135929-s0014-4-2-0150-s',b'exposure',b'',b'science'
b'caom:MACHO/101350',101350.0,b'00000000-0000-0000-e8f1-fee1fc064a02',b'MACHO',b'101350',b'exposure',b'object',b'science'
b'caom:VLASS/VLASS1.1.T10t16.J101359-003000',,b'00000000-0000-0000-9288-69618bac33b0',b'VLASS',b'VLASS1.1.T10t16.J101359-003000',b'exposure',b'OBJECT',b'science'
b'caom:DAO/dao_c182_2005_010135',,b'37257caa-ecb9-40da-a8da-091ea08e89b2',b'DAO',b'dao_c182_2005_010135',b'exposure',b'object',b'science'
b'caom:VLASS/VLASS1.2.T17t14.J101355+263000',,b'9bb15a95-b630-46d3-a087-b654519c414c',b'VLASS',b'VLASS1.2.T17t14.J101355+263000',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/510135',510135.0,b'00000000-0000-0000-3607-f9f7f6a45e51',b'CFHT',b'510135',b'exposure',b'DARK',b'calibration'
b'caom:CFHT/1010135',1010135.0,b'00000000-0000-0000-0fc8-01408b9b2ac7',b'CFHT',b'1010135',b'exposure',b'OBJECT',b'calibration'
b'caom:JCMT/myu05@930817_110135_ukt_0178',,b'00000000-0000-0000-cebe-01440ccdc79f',b'JCMT',b'myu05@930817_110135_ukt_0178',b'exposure',b'',b'science'
b'caom:JCMT/m04ah61a@040711_101358_das_0034',,b'00000000-0000-0000-6dae-014404e266b6',b'JCMT',b'm04ah61a@040711_101358_das_0034',b'exposure',b'',b'science'
b'caom:CFHT/810135',810135.0,b'00000000-0000-0000-218b-013ee7337209',b'CFHT',b'810135',b'exposure',b'OBJECT',b'science'
b'caom:JCMT/acsis_00028_20191008T101354',28.0,b'00000000-0000-0000-ba04-2b6c8f9206ab',b'JCMT',b'acsis_00028_20191008T101354',b'exposure',b'grid',b'science'
b'caom:CFHT/1510135',1510135.0,b'00000000-0000-0000-3a23-01407672d0ec',b'CFHT',b'1510135',b'exposure',b'FLAT',b'calibration'
b'caom:JCMT/acsis_00001_20191014T101352',1.0,b'00000000-0000-0000-928d-0b17ca15e0e7',b'JCMT',b'acsis_00001_20191014T101352',b'exposure',b'',b'calibration'
b'caom:CFHT/1610135',1610135.0,b'00000000-0000-0000-6580-014064d32f47',b'CFHT',b'1610135',b'exposure',b'FLAT',b'calibration'
b'caom:CFHT/1101351',1101351.0,b'00000000-0000-0000-0b87-013d18bb763c',b'CFHT',b'1101351',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1101357',1101357.0,b'00000000-0000-0000-107c-013d18bba5c9',b'CFHT',b'1101357',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1101354',1101354.0,b'00000000-0000-0000-44bd-013d18bba171',b'CFHT',b'1101354',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1101356',1101356.0,b'00000000-0000-0000-8032-013d18bba9aa',b'CFHT',b'1101356',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1101358',1101358.0,b'00000000-0000-0000-bc4f-013d18bbaf68',b'CFHT',b'1101358',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1101355',1101355.0,b'00000000-0000-0000-b0f0-013d18bba9c1',b'CFHT',b'1101355',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1101359',1101359.0,b'00000000-0000-0000-582d-013d18bbb847',b'CFHT',b'1101359',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1101352',1101352.0,b'00000000-0000-0000-cc38-013d18bb75c2',b'CFHT',b'1101352',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013516',1013516.0,b'00000000-0000-0000-9c87-013ecb630530',b'CFHT',b'1013516',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013517',1013517.0,b'00000000-0000-0000-56be-013ecb631987',b'CFHT',b'1013517',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013537',1013537.0,b'00000000-0000-0000-d33a-013ecb63c1e7',b'CFHT',b'1013537',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013539',1013539.0,b'00000000-0000-0000-43ee-013ecb63c47a',b'CFHT',b'1013539',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013533',1013533.0,b'00000000-0000-0000-92a9-013ecb654ff2',b'CFHT',b'1013533',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013535',1013535.0,b'00000000-0000-0000-4c9a-013ecb654f5e',b'CFHT',b'1013535',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013531',1013531.0,b'00000000-0000-0000-853a-013ecb65521b',b'CFHT',b'1013531',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013538',1013538.0,b'00000000-0000-0000-bb99-013ecb655297',b'CFHT',b'1013538',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013570',1013570.0,b'00000000-0000-0000-8bbf-013ecb695617',b'CFHT',b'1013570',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013566',1013566.0,b'00000000-0000-0000-4aa7-013ecb697f9e',b'CFHT',b'1013566',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013571',1013571.0,b'00000000-0000-0000-2892-013ecb698028',b'CFHT',b'1013571',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013569',1013569.0,b'00000000-0000-0000-eef8-013ecb69811d',b'CFHT',b'1013569',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013567',1013567.0,b'00000000-0000-0000-8a3b-013ecb6980da',b'CFHT',b'1013567',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013540',1013540.0,b'00000000-0000-0000-5ddd-013ecb698508',b'CFHT',b'1013540',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013532',1013532.0,b'00000000-0000-0000-b639-013ecb6574ed',b'CFHT',b'1013532',b'exposure',b'OBJECT',b'science'
b'caom:NEOSSAT/2019261013520',,b'1cc5cfec-bf65-42fb-8271-6d1f2803ec7b',b'NEOSSAT',b'2019261013520',b'exposure',b'object',b'science'
b'caom:CFHT/1013534',1013534.0,b'00000000-0000-0000-9d5b-013ecb654fe0',b'CFHT',b'1013534',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013542',1013542.0,b'00000000-0000-0000-18bc-013ecb6580cb',b'CFHT',b'1013542',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013568',1013568.0,b'00000000-0000-0000-aa47-013ecb67da80',b'CFHT',b'1013568',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013541',1013541.0,b'00000000-0000-0000-c851-013ecb657b3f',b'CFHT',b'1013541',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013573',1013573.0,b'00000000-0000-0000-84fc-013ecb694611',b'CFHT',b'1013573',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013575',1013575.0,b'00000000-0000-0000-7c7d-013ecb694523',b'CFHT',b'1013575',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013574',1013574.0,b'00000000-0000-0000-139e-013ecb69460a',b'CFHT',b'1013574',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013536',1013536.0,b'00000000-0000-0000-04c9-013ecb65521c',b'CFHT',b'1013536',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013572',1013572.0,b'00000000-0000-0000-d9d7-013ecb694614',b'CFHT',b'1013572',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1101350',1101350.0,b'00000000-0000-0000-c83f-013d18bb71dd',b'CFHT',b'1101350',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1101353',1101353.0,b'00000000-0000-0000-b088-013d18bba1e0',b'CFHT',b'1101353',b'exposure',b'OBJECT',b'science'
b'caom:JCMT/DAS_00068_19950507T101354',68.0,b'00000000-0000-0000-693e-0372ce708e51',b'JCMT',b'DAS_00068_19950507T101354',b'exposure',b'pointing',b'calibration'
b'caom:NEOSSAT/2018321013530',,b'9cecb553-65e9-4fb3-a52b-ab2739036c43',b'NEOSSAT',b'2018321013530',b'exposure',b'object',b'science'
b'caom:NEOSSAT/2018321013500',,b'cbae9628-6fdb-4a70-ac37-82d41427e83b',b'NEOSSAT',b'2018321013500',b'exposure',b'object',b'science'
b'caom:CFHT/910135',910135.0,b'00000000-0000-0000-4f8d-013d24f060e6',b'CFHT',b'910135',b'exposure',b'OBJECT',b'science'
b'caom:NEOSSAT/2019121013520',,b'ab165c64-fb77-4eb6-85d0-46380fe621b1',b'NEOSSAT',b'2019121013520',b'exposure',b'dark',b'calibration'
b'caom:NOAO/psg_150517_101355_ori',,b'00000000-0000-0000-9fdf-fa743af507ad',b'NOAO',b'psg_150517_101355_ori',b'exposure',b'object',b'science'
b'caom:NEOSSAT/2018301013500',,b'e2f23c6e-7f2e-45c1-a527-86207fb2e6bb',b'NEOSSAT',b'2018301013500',b'exposure',b'object',b'science'
b'caom:NEOSSAT/2018301013530',,b'abc7a222-3f00-4f2b-9718-df409512365a',b'NEOSSAT',b'2018301013530',b'exposure',b'object',b'science'
b'caom:NEOSSAT/2019004110135',,b'b919dd65-95bb-4c29-a43c-141eb22d3c26',b'NEOSSAT',b'2019004110135',b'exposure',b'object',b'calibration'
b'caom:NEOSSAT/2019146101355',,b'f06e2221-93ac-4af2-a1f4-79a1ad26b93b',b'NEOSSAT',b'2019146101355',b'exposure',b'dark',b'calibration'
b'caom:CFHT/1013519',1013519.0,b'00000000-0000-0000-cff9-013ecb635564',b'CFHT',b'1013519',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013524',1013524.0,b'00000000-0000-0000-7cef-013ecb636052',b'CFHT',b'1013524',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013518',1013518.0,b'00000000-0000-0000-ebbe-013ecb63724f',b'CFHT',b'1013518',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013520',1013520.0,b'00000000-0000-0000-ab2e-013ecb639911',b'CFHT',b'1013520',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013523',1013523.0,b'00000000-0000-0000-cf18-013ecb65688b',b'CFHT',b'1013523',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013564',1013564.0,b'00000000-0000-0000-9bcb-013ecb697fde',b'CFHT',b'1013564',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013565',1013565.0,b'00000000-0000-0000-e340-013ecb697fba',b'CFHT',b'1013565',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013556',1013556.0,b'00000000-0000-0000-cb3b-013ecb698535',b'CFHT',b'1013556',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013563',1013563.0,b'00000000-0000-0000-4668-013ecb69828e',b'CFHT',b'1013563',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013528',1013528.0,b'00000000-0000-0000-386e-013ecb6995d5',b'CFHT',b'1013528',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013525',1013525.0,b'00000000-0000-0000-b76b-013ecb656cfd',b'CFHT',b'1013525',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013560',1013560.0,b'00000000-0000-0000-40ce-013ecb657e9b',b'CFHT',b'1013560',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013558',1013558.0,b'00000000-0000-0000-a6f0-013ecb658790',b'CFHT',b'1013558',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013562',1013562.0,b'00000000-0000-0000-1b2f-013ecb657ae4',b'CFHT',b'1013562',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013526',1013526.0,b'00000000-0000-0000-84af-013ecb657d0c',b'CFHT',b'1013526',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013527',1013527.0,b'00000000-0000-0000-d37b-013ecb656ebd',b'CFHT',b'1013527',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013561',1013561.0,b'00000000-0000-0000-88e1-013ecb657bc5',b'CFHT',b'1013561',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013521',1013521.0,b'00000000-0000-0000-9815-013ecb6580f8',b'CFHT',b'1013521',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013522',1013522.0,b'00000000-0000-0000-282f-013ecb656bf0',b'CFHT',b'1013522',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013585',1013585.0,b'00000000-0000-0000-4c12-013ecb694e3e',b'CFHT',b'1013585',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013559',1013559.0,b'00000000-0000-0000-4af3-013ecb68ca37',b'CFHT',b'1013559',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013530',1013530.0,b'00000000-0000-0000-fc26-013ecb657fce',b'CFHT',b'1013530',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013584',1013584.0,b'00000000-0000-0000-2373-013ecb694d3b',b'CFHT',b'1013584',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013587',1013587.0,b'00000000-0000-0000-091e-013ecb695018',b'CFHT',b'1013587',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013582',1013582.0,b'00000000-0000-0000-06a0-013ecb698292',b'CFHT',b'1013582',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/1013586',1013586.0,b'00000000-0000-0000-e933-013ecb69527e',b'CFHT',b'1013586',b'exposure',b'OBJECT',b'science'
